season,player_id,player_name,position_group,receiving_epa,targets,receptions,receiving_successes,receiving_yards,receiving_tds,air_epa,yac_epa,air_yards,yards_after_catch,primary_team,teams,rushing_epa,carries,rushing_successes,rushing_yards,rushing_tds,total_epa,opportunities,touches,total_successes,war,epa_per_opportunity,epa_per_touch,success_rate,qualified_skill,raw_war_rank,qualified_war_rank,role_replacement_war,role_replacement_epa,raw_skill_war,raw_skill_epa,role_adjusted_skill_war,role_adjusted_skill_epa,role_adjusted_skill_war_rank,team,pff_player_name,grades_run_block,snap_counts_run_block,season_max_te_run_block_snaps,eligible_te_run_block,te_run_block_grade_percentile,te_run_block_volume_factor,te_run_block_base_war_bump,te_run_block_war_adjustment,te_run_block_epa_adjustment,is_te_pff_match,role_adjusted_skill_war_pre_te_block_adj,role_adjusted_skill_epa_pre_te_block_adj,war_pre_te_block_adj,total_epa_pre_te_block_adj
2024,00-0037256,R.White,RB,11.2300880030919,57.0,51.0,29.0,393.0,6.0,-53.03089375887066,64.26098176196255,-109.0,516.0,TB,TB,-15.70941083794321,144.0,65.0,613.0,3.0,-4.479322834851311,201.0,195.0,94.0,-0.0995405074411402,-0.0222851882330911,-0.0229708863325708,0.4676616915422885,True,410,145,-0.4160820310894536,-18.72369139902541,-0.0995405074411402,-4.479322834851311,0.3165415236483134,14.2443685641741,83,,,,,,,,0.0,0.0,0.0,0.0,False,0.3165415236483134,14.2443685641741,-0.0995405074411402,-4.479322834851311
2024,00-0037666,J.Tolbert,Pass Catcher,25.219016282343407,79.0,49.0,40.0,610.0,7.0,68.96874715512968,-43.749730872786266,906.0,166.0,DAL,DAL,0.0,0.0,0.0,0.0,0.0,25.219016282343407,79.0,49.0,40.0,0.5604225840520757,0.3192280542068785,0.5146738016804777,0.5063291139240507,True,61,60,0.2480233674334526,11.16105153450537,0.5604225840520757,25.219016282343407,0.312399216618623,14.057964747838035,84,,,,,,,,0.0,0.0,0.0,0.0,False,0.312399216618623,14.057964747838035,0.5604225840520757,25.219016282343407
2024,00-0038997,J.Downs,Pass Catcher,25.59726374051677,107.0,72.0,57.0,803.0,6.0,39.22479770916552,-13.627533968648756,734.0,396.0,IND,IND,-0.872418099315837,1.0,0.0,-1.0,0.0,24.72484564120093,108.0,73.0,57.0,0.5494410142489096,0.2289337559370456,0.3386965156328894,0.5277777777777778,True,63,62,0.2480233674334526,11.16105153450537,0.5494410142489096,24.72484564120093,0.3014176468154569,13.56379410669556,85,,,,,,,,0.0,0.0,0.0,0.0,False,0.3014176468154569,13.56379410669556,0.5494410142489096,24.72484564120093
2024,00-0033555,M.Hollins,Pass Catcher,24.44057267723045,50.0,31.0,29.0,378.0,5.0,64.3241159072204,-39.883543229989954,649.0,90.0,BUF,BUF,0.0,0.0,0.0,0.0,0.0,24.44057267723045,50.0,31.0,29.0,0.5431238372717877,0.488811453544609,0.7884055702332403,0.58,True,64,63,0.2480233674334526,11.16105153450537,0.5431238372717877,24.44057267723045,0.295100469838335,13.27952114272508,86,,,,,,,,0.0,0.0,0.0,0.0,False,0.295100469838335,13.27952114272508,0.5431238372717877,24.44057267723045
2024,00-0033090,H.Henry,Pass Catcher,24.198654983008804,97.0,66.0,53.0,674.0,2.0,46.33676565696794,-22.138110673959133,682.0,268.0,NE,NE,0.0,0.0,0.0,0.0,0.0,24.198654983008804,97.0,66.0,53.0,0.5377478885113067,0.2494706699279258,0.3666462876213455,0.5463917525773195,True,65,64,0.2480233674334526,11.16105153450537,0.5377478885113067,24.198654983008804,0.289724521077854,13.037603448503434,87,,Hunter Henry,55.2,279.0,514.0,True,0.44660194174757284,0.5428015564202334,0.0,0.0,0.0,True,0.289724521077854,13.037603448503434,0.5377478885113067,24.198654983008804
2024,00-0037837,C.Austin,Pass Catcher,24.141195316675457,58.0,36.0,28.0,548.0,4.0,56.713064637297066,-32.57186932062161,718.0,152.0,PIT,PIT,0.0,0.0,0.0,0.0,0.0,24.141195316675457,58.0,36.0,28.0,0.5364710070372324,0.4162275054599216,0.6705887587965405,0.4827586206896552,True,66,65,0.2480233674334526,11.16105153450537,0.5364710070372324,24.141195316675457,0.2884476396037797,12.980143782170089,88,,,,,,,,0.0,0.0,0.0,0.0,False,0.2884476396037797,12.980143782170089,0.5364710070372324,24.141195316675457
2024,00-0038619,A.Iosivas,Pass Catcher,23.963512064683744,61.0,36.0,31.0,479.0,6.0,65.20189982329612,-41.238387758612376,692.0,67.0,CIN,CIN,0.0,0.0,0.0,0.0,0.0,23.963512064683744,61.0,36.0,31.0,0.5325224903263054,0.3928444600767827,0.6656531129078818,0.5081967213114754,True,68,67,0.2480233674334526,11.16105153450537,0.5325224903263054,23.963512064683744,0.2844991228928527,12.802460530178374,89,,,,,,,,0.0,0.0,0.0,0.0,False,0.2844991228928527,12.802460530178374,0.5325224903263054,23.963512064683744
2024,00-0036139,R.Dowdle,RB,4.31508568721293,50.0,39.0,22.0,249.0,3.0,-25.837096927018138,31.099182614231065,1.0,272.0,DAL,DAL,-10.528278699356004,235.0,104.0,1079.0,2.0,-6.213193012143073,285.0,274.0,126.0,-0.1380709558254016,-0.0218006772355897,-0.0226758869056316,0.4421052631578947,True,430,147,-0.4160820310894536,-18.72369139902541,-0.1380709558254016,-6.213193012143073,0.278011075264052,12.51049838688234,90,,,,,,,,0.0,0.0,0.0,0.0,False,0.278011075264052,12.51049838688234,-0.1380709558254016,-6.213193012143073
2024,00-0039032,T.Spears,RB,-1.5182532323947606,35.0,30.0,13.0,224.0,1.0,-28.19805564895157,26.679802416556807,-31.0,255.0,TEN,TEN,-4.827575109383909,84.0,32.0,312.0,4.0,-6.34582834177867,119.0,114.0,45.0,-0.1410184075950815,-0.0533262885863753,-0.0556651608927953,0.3781512605042016,True,432,149,-0.4160820310894536,-18.72369139902541,-0.1410184075950815,-6.34582834177867,0.2750636234943721,12.377863057246742,91,,,,,,,,0.0,0.0,0.0,0.0,False,0.2750636234943721,12.377863057246742,-0.1410184075950815,-6.34582834177867
2024,00-0039391,K.Vidal,RB,1.7616465183673429,9.0,5.0,3.0,62.0,1.0,-1.6644040175597186,3.426050535927061,48.0,37.0,LAC,LAC,-8.408020302189103,43.0,12.0,155.0,0.0,-6.64637378382176,52.0,48.0,15.0,-0.1476971951960391,-0.1278148804581107,-0.1384661204962866,0.2884615384615384,True,436,150,-0.4160820310894536,-18.72369139902541,-0.1476971951960391,-6.64637378382176,0.2683848358934145,12.077317615203652,93,,,,,,,,0.0,0.0,0.0,0.0,False,0.2683848358934145,12.077317615203652,-0.1476971951960391,-6.64637378382176
2024,00-0035640,D.Metcalf,Pass Catcher,23.169524922443763,109.0,66.0,53.0,992.0,5.0,110.11580366597084,-85.99927874352706,1481.0,263.0,SEA,SEA,0.0,0.0,0.0,0.0,0.0,23.169524922443763,109.0,66.0,53.0,0.5148783316098614,0.2125644488297593,0.3510534079158146,0.4862385321100917,True,70,69,0.2480233674334526,11.16105153450537,0.5148783316098614,23.169524922443763,0.2668549641764087,12.008473387938391,94,,,,,,,,0.0,0.0,0.0,0.0,False,0.2668549641764087,12.008473387938391,0.5148783316098614,23.169524922443763
2024,00-0039738,B.Corum,RB,2.6341044609434903,8.0,7.0,6.0,58.0,0.0,-6.677295994246378,9.311400455189869,-5.0,65.0,LA,LA,-9.743752136302646,58.0,20.0,207.0,0.0,-7.109647675359156,66.0,65.0,26.0,-0.1579921705635368,-0.1077219344751387,-0.1093791950055254,0.3939393939393939,True,439,151,-0.4160820310894536,-18.72369139902541,-0.1579921705635368,-7.109647675359156,0.2580898605259168,11.614043723666256,95,,,,,,,,0.0,0.0,0.0,0.0,False,0.2580898605259168,11.614043723666256,-0.1579921705635368,-7.109647675359156
2024,00-0037740,G.Wilson,Pass Catcher,22.76757248401531,154.0,101.0,81.0,1106.0,9.0,112.06640935735776,-90.35183687334246,1378.0,442.0,NYJ,NYJ,-0.1233196356333792,2.0,1.0,5.0,0.0,22.64425284838193,156.0,103.0,82.0,0.5032056188529318,0.1451554669768072,0.2198471150328343,0.5256410256410257,True,71,70,0.2480233674334526,11.16105153450537,0.5032056188529318,22.64425284838193,0.2551822514194791,11.48320131387656,96,,,,,,,,0.0,0.0,0.0,0.0,False,0.2551822514194791,11.48320131387656,0.5032056188529318,22.64425284838193
2024,00-0036251,Z.Moss,RB,12.666544246429112,27.0,23.0,16.0,187.0,1.0,-18.97903355798917,31.64557780441828,3.0,194.0,CIN,CIN,-19.991488541239377,74.0,19.0,242.0,2.0,-7.324944294810265,101.0,97.0,35.0,-0.1627765398846725,-0.0725242009387155,-0.0755148896372192,0.3465346534653465,True,441,152,-0.4160820310894536,-18.72369139902541,-0.1627765398846725,-7.324944294810265,0.2533054912047811,11.398747104215149,97,,,,,,,,0.0,0.0,0.0,0.0,False,0.2533054912047811,11.398747104215149,-0.1627765398846725,-7.324944294810265
2024,00-0038134,K.Walker,RB,4.8765650785128605,53.0,46.0,27.0,299.0,1.0,-43.48507878443343,48.36164386294629,-63.0,363.0,SEA,SEA,-12.2052014108009,152.0,62.0,568.0,7.0,-7.328636332288041,205.0,198.0,89.0,-0.1628585851619564,-0.0357494455233563,-0.0370133148095355,0.4341463414634146,True,442,153,-0.4160820310894536,-18.72369139902541,-0.1628585851619564,-7.328636332288041,0.2532234459274971,11.39505506673737,98,,,,,,,,0.0,0.0,0.0,0.0,False,0.2532234459274971,11.39505506673737,-0.1628585851619564,-7.328636332288041
2024,00-0039894,X.Worthy,Pass Catcher,19.35543148920299,99.0,59.0,52.0,638.0,6.0,53.065174436196685,-32.7627429469937,904.0,407.0,KC,KC,2.9600664820172824,20.0,12.0,104.0,3.0,22.31549797122027,119.0,79.0,64.0,0.495899954916006,0.1875251930354644,0.2824746578635477,0.5378151260504201,True,72,71,0.2480233674334526,11.16105153450537,0.495899954916006,22.31549797122027,0.2478765874825533,11.1544464367149,99,,,,,,,,0.0,0.0,0.0,0.0,False,0.2478765874825533,11.1544464367149,0.495899954916006,22.31549797122027
2024,00-0036637,N.Gray,Pass Catcher,23.17624328713282,49.0,40.0,34.0,437.0,5.0,20.813670596893644,2.362572690239175,309.0,210.0,KC,KC,-1.4838600812945515,1.0,0.0,-4.0,0.0,23.41008748599391,50.0,41.0,34.0,0.5202241663554202,0.4338476641167654,0.5290825172155675,0.68,True,73,72,0.2480233674334526,11.16105153450537,0.4820529601297393,21.69238320583827,0.2722007989219675,12.24903595148854,92,,Noah Gray,58.6,327.0,514.0,True,0.6116504854368932,0.6361867704280155,0.06,0.03817120622568093,1.717704280155642,True,0.2340295926962866,10.531331671332898,0.4820529601297393,21.69238320583827
2024,00-0039373,A.Estime,RB,-0.7653279736405239,5.0,5.0,2.0,27.0,0.0,-7.0963496279437095,6.331021654303186,-10.0,37.0,DEN,DEN,-7.429717775516861,76.0,30.0,310.0,2.0,-8.195045749157384,81.0,81.0,32.0,-0.1821121277590529,-0.1011734043105849,-0.1011734043105849,0.3950617283950617,True,451,155,-0.4160820310894536,-18.72369139902541,-0.1821121277590529,-8.195045749157384,0.2339699033304006,10.528645649868029,101,,,,,,,,0.0,0.0,0.0,0.0,False,0.2339699033304006,10.528645649868029,-0.1821121277590529,-8.195045749157384
2024,00-0036328,A.Gibson,RB,2.409197355977619,29.0,23.0,15.0,205.0,0.0,-19.322929259738885,21.732126615716503,53.0,212.0,NE,NE,-10.650857649656244,120.0,41.0,538.0,1.0,-8.241660293678626,149.0,143.0,56.0,-0.1831480065261916,-0.0553131563334136,-0.0576339880676827,0.3758389261744966,True,452,156,-0.4160820310894536,-18.72369139902541,-0.1831480065261916,-8.241660293678626,0.2329340245632619,10.482031105346788,102,,,,,,,,0.0,0.0,0.0,0.0,False,0.2329340245632619,10.482031105346788,-0.1831480065261916,-8.241660293678626
2024,00-0038621,D.Douglas,Pass Catcher,20.82534351814231,87.0,66.0,47.0,622.0,3.0,27.20342476011137,-6.378081241969064,531.0,359.0,NE,NE,0.7360740574076772,3.0,2.0,16.0,0.0,21.56141757554999,90.0,69.0,49.0,0.4791426127899997,0.2395713063949998,0.3124843126891303,0.5444444444444444,True,74,73,0.2480233674334526,11.16105153450537,0.4791426127899997,21.56141757554999,0.2311192453565471,10.400366041044618,103,,,,,,,,0.0,0.0,0.0,0.0,False,0.2311192453565471,10.400366041044618,0.4791426127899997,21.56141757554999
2024,00-0037276,T.Chandler,RB,2.102610439935233,6.0,6.0,4.0,42.0,0.0,-7.034188677673228,9.136799117608462,-11.0,53.0,MIN,MIN,-10.497865136634411,56.0,21.0,182.0,0.0,-8.395254696699178,62.0,62.0,25.0,-0.1865612154822039,-0.1354073338177286,-0.1354073338177286,0.4032258064516129,True,453,157,-0.4160820310894536,-18.72369139902541,-0.1865612154822039,-8.395254696699178,0.2295208156072496,10.328436702326234,104,,,,,,,,0.0,0.0,0.0,0.0,False,0.2295208156072496,10.328436702326234,-0.1865612154822039,-8.395254696699178
2024,00-0030279,K.Allen,Pass Catcher,21.27083989555049,123.0,70.0,53.0,744.0,7.0,100.18042079394218,-77.01558089839169,1115.0,240.0,CHI,CHI,0.0,0.0,0.0,0.0,0.0,21.27083989555049,123.0,70.0,53.0,0.4726853310122331,0.1729336576874023,0.303869141365007,0.4308943089430894,True,76,74,0.2480233674334526,11.16105153450537,0.4726853310122331,21.27083989555049,0.2246619635787805,10.10978836104512,105,,,,,,,,0.0,0.0,0.0,0.0,False,0.2246619635787805,10.10978836104512,0.4726853310122331,21.27083989555049
2024,00-0033280,C.McCaffrey,RB,-5.781474312663499,19.0,15.0,10.0,146.0,0.0,-4.501949142755128,-1.2795251699083736,60.0,98.0,SF,SF,-2.891829557571328,50.0,20.0,202.0,0.0,-8.673303870234825,69.0,65.0,30.0,-0.1927400860052183,-0.1257000560903597,-0.1334354441574588,0.4347826086956521,True,458,158,-0.4160820310894536,-18.72369139902541,-0.1927400860052183,-8.673303870234825,0.2233419450842353,10.050387528790589,106,,,,,,,,0.0,0.0,0.0,0.0,False,0.2233419450842353,10.050387528790589,-0.1927400860052183,-8.673303870234825
2024,00-0035973,P.Taylor,RB,-10.156941917492077,11.0,3.0,2.0,25.0,0.0,-1.70387781233876,-8.453064105153317,39.0,19.0,SF,SF,1.1928683296283706,40.0,18.0,183.0,1.0,-8.964073587863705,51.0,43.0,20.0,-0.1992016352858601,-0.1757661487816413,-0.2084668276247373,0.392156862745098,True,459,159,-0.4160820310894536,-18.72369139902541,-0.1992016352858601,-8.964073587863705,0.2168803958035935,9.759617811161707,107,,,,,,,,0.0,0.0,0.0,0.0,False,0.2168803958035935,9.759617811161707,-0.1992016352858601,-8.964073587863705
2024,00-0038608,K.Boutte,Pass Catcher,20.73652543412516,69.0,43.0,37.0,592.0,3.0,75.30873162386706,-55.6252061897419,1011.0,150.0,NE,NE,0.0,0.0,0.0,0.0,0.0,20.73652543412516,69.0,43.0,37.0,0.4608116763138923,0.3005293541177559,0.4822447775377943,0.5362318840579711,True,77,75,0.2480233674334526,11.16105153450537,0.4608116763138923,20.73652543412516,0.2127883088804397,9.575473899619784,108,,,,,,,,0.0,0.0,0.0,0.0,False,0.2127883088804397,9.575473899619784,0.4608116763138923,20.73652543412516
2024,00-0036919,K.Gainwell,RB,2.349299094901653,22.0,16.0,9.0,116.0,0.0,-14.45288059586892,16.802179690770572,23.0,108.0,PHI,PHI,-11.499512397604214,75.0,17.0,290.0,1.0,-9.15021330270256,97.0,91.0,26.0,-0.2033380733933902,-0.0943320959041501,-0.1005517945351929,0.268041237113402,True,462,160,-0.4160820310894536,-18.72369139902541,-0.2033380733933902,-9.15021330270256,0.2127439576960633,9.573478096322852,109,,,,,,,,0.0,0.0,0.0,0.0,False,0.2127439576960633,9.573478096322852,-0.2033380733933902,-9.15021330270256
2024,00-0031381,D.Adams,Pass Catcher,20.732024739002405,142.0,85.0,69.0,1065.0,8.0,89.05185944456025,-69.37283470555785,1172.0,473.0,NYJ,"LV,NYJ",0.0,0.0,0.0,0.0,0.0,20.732024739002405,142.0,85.0,69.0,0.4607116608667201,0.1460001742183267,0.2439061734000283,0.4859154929577465,True,78,76,0.2480233674334526,11.16105153450537,0.4607116608667201,20.732024739002405,0.2126882934332674,9.570973204497037,110,,,,,,,,0.0,0.0,0.0,0.0,False,0.2126882934332674,9.570973204497037,0.4607116608667201,20.732024739002405
2024,00-0030506,T.Kelce,Pass Catcher,20.626750875772743,134.0,97.0,75.0,848.0,3.0,46.48799784682342,-24.91424697105068,883.0,341.0,KC,KC,-0.092226896143984,1.0,0.0,1.0,0.0,22.304757442663778,135.0,98.0,75.0,0.4956612765036395,0.1521075850342871,0.2095359589758036,0.5555555555555556,True,79,77,0.2480233674334526,11.16105153450537,0.4563227551028613,20.53452397962876,0.2476379090701868,11.143705908158408,100,,Travis Kelce,59.6,337.0,514.0,True,0.6310679611650486,0.6556420233463035,0.06,0.03933852140077821,1.7702334630350194,True,0.2082993876694086,9.373472445123388,0.4563227551028613,20.53452397962876
2024,00-0035628,D.Johnson,RB,-12.74694028068916,19.0,12.0,5.0,96.0,0.0,-17.071122027380625,4.324181746691465,7.0,101.0,JAX,JAX,3.198504520460256,32.0,11.0,143.0,0.0,-9.548435760228903,51.0,44.0,16.0,-0.21218746133842,-0.1872242305927235,-0.217009903641566,0.3137254901960784,True,463,161,-0.4160820310894536,-18.72369139902541,-0.21218746133842,-9.548435760228903,0.2038945697510335,9.175255638796507,111,,,,,,,,0.0,0.0,0.0,0.0,False,0.2038945697510335,9.175255638796507,-0.21218746133842,-9.548435760228903
2024,00-0038124,C.Watson,Pass Catcher,19.813962031477995,54.0,29.0,24.0,622.0,2.0,84.07709010394031,-65.3161280724623,944.0,149.0,GB,GB,0.5008832419989631,4.0,2.0,23.0,0.0,20.31484527347696,58.0,33.0,26.0,0.4514410060772657,0.350255952990982,0.6156013719235442,0.4482758620689655,True,80,78,0.2480233674334526,11.16105153450537,0.4514410060772657,20.31484527347696,0.203417638643813,9.153793738971588,112,,,,,,,,0.0,0.0,0.0,0.0,False,0.203417638643813,9.153793738971588,0.4514410060772657,20.31484527347696
2024,00-0036158,J.Dobbins,RB,-13.866991405793035,38.0,32.0,9.0,143.0,0.0,-37.19467213214375,23.32768072635072,-44.0,194.0,LAC,LAC,4.240172508865963,195.0,69.0,905.0,9.0,-9.626818896927071,233.0,227.0,78.0,-0.2139293088206016,-0.0413168193001161,-0.0424088938190619,0.334763948497854,True,465,162,-0.4160820310894536,-18.72369139902541,-0.2139293088206016,-9.626818896927071,0.202152722268852,9.09687250209834,113,,,,,,,,0.0,0.0,0.0,0.0,False,0.202152722268852,9.09687250209834,-0.2139293088206016,-9.626818896927071
2024,00-0033948,Ja.Williams,RB,-0.272160402189942,12.0,9.0,4.0,57.0,0.0,-9.559985374216922,10.23482497202698,-14.0,53.0,NO,NO,-9.671907182042313,48.0,17.0,164.0,1.0,-9.944067584232254,60.0,57.0,21.0,-0.2209792796496056,-0.1657344597372042,-0.1744573260391623,0.35,True,466,163,-0.4160820310894536,-18.72369139902541,-0.2209792796496056,-9.944067584232254,0.1951027514398479,8.779623814793158,114,,,,,,,,0.0,0.0,0.0,0.0,False,0.1951027514398479,8.779623814793158,-0.2209792796496056,-9.944067584232254
2024,00-0038976,M.Mims,Pass Catcher,22.4124603020632,53.0,39.0,23.0,501.0,6.0,1.5516796361771412,21.807780665886057,384.0,475.0,DEN,DEN,-2.578464596881531,13.0,3.0,42.0,0.0,19.833995705181668,66.0,52.0,26.0,0.4407554601151481,0.3005150864421465,0.3814229943304167,0.3939393939393939,True,82,79,0.2480233674334526,11.16105153450537,0.4407554601151481,19.833995705181668,0.1927320926816955,8.672944170676297,115,,,,,,,,0.0,0.0,0.0,0.0,False,0.1927320926816955,8.672944170676297,0.4407554601151481,19.833995705181668
2024,00-0033293,A.Jones,RB,3.2976811350189648,62.0,51.0,34.0,408.0,2.0,-33.032079975819215,36.32976111083818,54.0,411.0,MIN,MIN,-13.446157851263338,255.0,103.0,1138.0,5.0,-10.148476716244376,317.0,306.0,137.0,-0.2255217048054305,-0.032014122133263,-0.0331649565890339,0.4321766561514195,True,467,164,-0.4160820310894536,-18.72369139902541,-0.2255217048054305,-10.148476716244376,0.190560326284023,8.575214682781038,116,,,,,,,,0.0,0.0,0.0,0.0,False,0.190560326284023,8.575214682781038,-0.2255217048054305,-10.148476716244376
2024,00-0038977,T.Dell,Pass Catcher,21.898456696416915,81.0,51.0,41.0,667.0,3.0,86.4265965501545,-64.52813985373758,1016.0,164.0,HOU,HOU,-2.263052386348136,9.0,3.0,43.0,0.0,19.63540431006878,90.0,60.0,44.0,0.4363423180015284,0.2181711590007642,0.3272567385011463,0.4888888888888889,True,84,80,0.2480233674334526,11.16105153450537,0.4363423180015284,19.63540431006878,0.1883189505680757,8.474352775563409,117,,,,,,,,0.0,0.0,0.0,0.0,False,0.1883189505680757,8.474352775563409,0.4363423180015284,19.63540431006878
2024,00-0034351,D.Goedert,Pass Catcher,19.36623724630536,52.0,42.0,30.0,496.0,2.0,20.07270201924257,-0.7064647729372144,343.0,257.0,PHI,PHI,0.0,0.0,0.0,0.0,0.0,19.36623724630536,52.0,42.0,30.0,0.4303608276956746,0.3724276393520261,0.4611008868167942,0.5769230769230769,True,86,81,0.2480233674334526,11.16105153450537,0.4303608276956746,19.36623724630536,0.1823374602622219,8.205185711799986,118,,Dallas Goedert,57.1,320.0,514.0,True,0.5339805825242718,0.622568093385214,0.0,0.0,0.0,True,0.1823374602622219,8.205185711799986,0.4303608276956746,19.36623724630536
2024,00-0030564,D.Hopkins,Pass Catcher,19.209225964236232,80.0,56.0,47.0,614.0,6.0,84.33761072554626,-65.12838476131003,896.0,117.0,KC,"KC,TEN",0.0,0.0,0.0,0.0,0.0,19.209225964236232,80.0,56.0,47.0,0.4268716880941385,0.2401153245529529,0.3430218922185041,0.5875,True,87,82,0.2480233674334526,11.16105153450537,0.4268716880941385,19.209225964236232,0.1788483206606858,8.048174429730862,119,,,,,,,,0.0,0.0,0.0,0.0,False,0.1788483206606858,8.048174429730862,0.4268716880941385,19.209225964236232
2024,00-0038935,B.Strange,Pass Catcher,18.947213858897367,53.0,40.0,31.0,411.0,2.0,14.17605337605346,4.771160482843907,341.0,183.0,JAX,JAX,0.0,0.0,0.0,0.0,0.0,18.947213858897367,53.0,40.0,31.0,0.4210491968643859,0.357494601111271,0.4736803464724342,0.5849056603773585,True,89,83,0.2480233674334526,11.16105153450537,0.4210491968643859,18.947213858897367,0.1730258294309332,7.786162324391997,121,,Brenton Strange,56.5,246.0,514.0,True,0.49514563106796117,0.4785992217898833,0.0,0.0,0.0,True,0.1730258294309332,7.786162324391997,0.4210491968643859,18.947213858897367
2024,00-0036555,C.Hubbard,RB,-22.244035907264333,54.0,43.0,14.0,171.0,1.0,-44.70038763998309,22.45635173271876,-65.0,245.0,CAR,CAR,10.749877446418443,251.0,112.0,1197.0,10.0,-11.494158460845888,305.0,294.0,126.0,-0.255425743574353,-0.0376857654453963,-0.0390957770777071,0.4131147540983607,True,472,165,-0.4160820310894536,-18.72369139902541,-0.255425743574353,-11.494158460845888,0.1606562875151005,7.229532938179524,122,,,,,,,,0.0,0.0,0.0,0.0,False,0.1606562875151005,7.229532938179524,-0.255425743574353,-11.494158460845888
2024,00-0032385,S.Shepard,Pass Catcher,15.618427973854898,52.0,32.0,27.0,336.0,1.0,41.10897789605422,-26.54354992219932,473.0,99.0,TB,TB,2.7010305791627616,8.0,4.0,69.0,0.0,18.31945855301766,60.0,40.0,31.0,0.407099078955948,0.305324309216961,0.4579864638254415,0.5166666666666667,True,92,85,0.2480233674334526,11.16105153450537,0.407099078955948,18.31945855301766,0.1590757115224954,7.158407018512291,123,,,,,,,,0.0,0.0,0.0,0.0,False,0.1590757115224954,7.158407018512291,0.407099078955948,18.31945855301766
